,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
1993,93848.6477759091,5.360439650315771,7.720089020314128,7.19,78417.78824775122,1832772.0296554095,"9107 Ruben Rapids Apt. 704
Garrisonstad, VT 67980-5474"
1994,106811.6613933939,4.940320584686307,8.435477654809844,7.08,65591.80375952963,1883268.9509923095,"317 Deborah Terrace
Barnesmouth, OH 79653"
1995,70751.71707423411,6.544336702701709,7.48773241810479,7.37,33657.814958939234,946922.6000977523,"30346 Roth Square Suite 379
South Scottton, KS 95914-7684"
1996,86610.40547351012,6.853189625524398,4.691313879622665,2.66,85850.24225398237,1795927.4905161294,"5904 Hernandez Flat
West Dawn, MP 80987-3220"
1997,93086.98774654832,4.740416513558257,7.518202278658567,4.65,91727.03329312804,1852492.6880405988,"922 Collins Corners
Martinberg, KY 42192-6166"
1998,106536.24384610844,6.309955549839762,7.731517644528727,4.65,70280.60493269334,2263437.3332284875,"106 Colon Courts
South Brittanystad, MO 22511-2522"
1999,98878.45324727881,6.416507265563171,6.406580151393119,2.6,77463.59373403364,1769599.1576057044,"3403 Jacob Shoal
Olsonton, WI 83296-0881"
2000,74789.8172743199,8.069422231120836,7.907896070977317,6.85,37512.88075355598,1513846.1251324208,"65858 Simmons Coves Apt. 430
East Garyshire, LA 01286"
2001,101769.61212189205,5.169284505569629,7.260185752325768,7.06,61681.11165828756,1788458.0435548897,"2198 Green Pike
South Nicole, KY 29768"
2002,78544.29510681283,4.647375777654853,5.8467052314466965,3.89,66180.16307019957,827457.8007786849,"5802 Hudson Crest
Elliottstad, UT 03084"
2003,76203.26428968932,6.28001862013917,6.743800841411639,3.76,51149.69196704972,1008744.9736922114,"7086 Sheila Curve
North Amandaburgh, DE 08791"
2004,94586.038490786,4.631799846686898,7.482028525768016,4.79,52365.81550650961,1269502.128051247,"287 Fields Falls Suite 212
Wellsside, WY 48741"
2005,86422.60288338937,5.876320365749572,7.705813864116991,3.9,48422.37881716352,1362793.1314196724,"335 Adam Key
Port Luisport, WY 56139"
2006,82822.75670166763,3.958839140736772,5.939060360372247,5.09,67147.41027470896,748402.4251805899,"055 Willis Cliff Apt. 822
New Patrick, AS 92805"
2007,105522.35362305962,5.65140711362611,6.647953081533218,4.59,50459.080474355585,1775068.7357745771,"9766 Brandy Cliff
Ashleyberg, VA 00360-7364"
2008,95856.65342202582,5.898914866666552,8.142831597356592,4.91,61594.01271916238,1824185.1817454773,"661 Jackie Key Suite 126
Jamesbury, CA 17905"
2009,96997.97529274314,6.621987028554037,6.8370915111640445,4.58,82087.62571429509,2240452.0730003915,"2188 Derek Orchard
Port Katieshire, IL 81640-8404"
2010,107545.87895103522,6.51488431668897,8.262309220487575,6.89,69189.67181912166,2583531.8824726385,"25489 Ortiz Corners
Port Kirsten, LA 78616"
2011,81514.01726413515,6.888716823807304,7.397372621539769,6.18,55370.92732320982,1670763.037548956,"91286 Small Shoal
New Jacqueline, CO 84213"
2012,99595.61310243183,5.809374263329687,6.450322676234227,3.82,52754.94793674884,1697873.5350590246,"73203 Kristy Pine Apt. 726
Randyview, VA 26110"
2013,73114.2440893766,5.923000787066028,6.270632374329922,2.78,65436.336494016345,1012110.0107865788,"394 Jeffrey Walk
Lake Stephanieton, HI 16250"
2014,99652.50712757604,5.19620017995769,6.045112729226606,5.01,73552.01304952463,1502386.4272072723,"8067 Brennan Terrace Apt. 030
Jesseburgh, MN 28580-0632"
2015,113065.81715726726,5.717145686507223,8.532021973427133,6.97,44617.00844748975,2002958.3513211254,"103 Jennifer Cove Suite 744
East Victoria, DC 35220-7777"
2016,89142.79116662798,4.405595893471026,7.169230312796133,4.66,57010.00210100075,1214731.3285657722,"490 Mason Curve Suite 347
Thomasshire, CA 19167"
2017,63898.24517687839,4.783759332269903,6.1054530864248635,3.66,34521.535556312665,382421.9702584996,"19856 Howard Estate
North Ronald, OH 95625"
2018,100596.43749373271,6.052098887351377,6.819704028003722,3.46,58591.55646298406,1849932.6319022803,"462 Hull Plains Suite 537
South Christopher, DC 83232-9702"
2019,69891.37166318185,6.069485495482588,6.195798086428794,2.68,73747.56839003116,1139792.659277977,"PSC 9607, Box 4025
APO AE 44132"
2020,125209.3375400898,4.019049953957295,7.296697360768145,3.69,57523.95177772222,1841330.7248971453,"6172 Taylor Station Suite 898
Buckstad, IN 33369-1773"
2021,76265.41688835528,5.089226902194092,6.1979665045943335,5.07,59864.04168087482,1264297.6616040661,"204 Lee Courts Apt. 958
North Troy, PR 25108-5021"
2022,95591.28557016548,7.275341860241666,5.278234773699728,4.75,97039.2278071932,2247780.152242737,"163 Curtis Road
West Heathershire, DC 14103-3598"
2023,97981.68067037617,5.117121023417736,5.841349585296751,2.57,53359.770099944624,1275637.4333468,"3175 Louis Ville
East Abigailmouth, CO 75216"
2024,73298.39323071181,6.562264952338665,5.084983852564329,4.92,76122.11876683921,1462799.5853819,"08283 Jim Drives Suite 982
East Christinafurt, WA 28832-9229"
2025,51107.491519656825,5.409949469407399,6.497180539505207,2.42,75587.31506312737,940875.0848350275,"2899 Katherine Junction
North Richardview, SC 52089-4919"
2026,99920.04747665713,5.573152498120988,7.9167327633420195,6.0,73106.59168925759,2023518.2158634537,"683 Nicholas Lake Suite 278
Maryborough, NV 35094"
2027,95982.19862355528,5.075941544796483,7.407037219428185,4.76,73097.57968838874,1808694.9229326246,"025 Sandra Spring
Aaronbury, OK 28010"
2028,95643.79466010207,5.18092282646007,7.867429645292634,6.11,50177.00487734809,1434742.7740413076,"8181 Michelle Fords Apt. 976
South Sharonborough, IL 69416-4860"
2029,111030.32154577099,7.469167234735659,9.163159506344837,6.17,60660.79588134908,2606548.4986829883,"9963 Terri Cove Suite 637
Port Danielleborough, HI 98045-2788"
2030,90995.458745677,5.264031989663999,5.778067709505591,2.56,49845.68707157034,1371699.3153619722,"7979 Pierce Burgs
North Deborah, IA 88107"
2031,108013.19456639454,5.972724102433033,6.840787161566579,4.66,56575.472920886496,1806176.7335142735,"5478 Mueller Loaf
Marissaside, VA 10147"
2032,85205.02097460991,5.878806946317549,7.71752405513457,3.56,71713.79815496571,1624300.0300809739,"559 Tammy Knolls
Port Gary, WY 40773-0532"
2033,117655.20449118735,5.301042068436628,7.591072110499013,6.09,56574.1501637845,1951926.8859236406,"87550 Jackson Estates
Lake Michelle, OK 38565"
2034,86357.85075681735,5.745613075582445,6.9205268510953575,4.67,76977.17979819122,1684974.7129210965,"9910 Jessica Greens
Grahamfurt, SD 63388"
2035,75711.64612950165,6.98812042518683,6.433435387756954,5.01,57177.372751564966,1290605.9290414,"76968 Carla Forks
North Samuelborough, IN 98003-5220"
2036,87149.92733273313,5.950185120520077,7.834976348655723,7.12,45051.11290985887,1410631.7212074203,"Unit 8978 Box 9314
DPO AA 62679"
2037,73896.72559738504,4.658699707200589,7.024326172189774,2.51,65901.6302437202,954930.7358937424,"19193 Kristin Drive Apt. 199
Richardshire, FM 36385"
2038,69844.7587794006,6.401771021537571,8.09607701041177,3.45,63837.59113328865,1588376.1685985152,"1345 Chavez Canyon
Lake Alexander, IN 90097"
2039,80085.30689084975,6.911099940877792,6.842289940825556,4.97,65142.67315672985,1936961.1911845247,"1500 White Dam Apt. 706
Angelatown, MI 85680-7551"
2040,106859.45172204346,7.592440752466476,6.64643766378157,3.82,65067.51111095419,2204912.018535549,"PSC 2584, Box 7364
APO AP 59818"
2041,89042.90679241405,4.979476164426702,6.219503173600124,4.77,30837.176312265296,1158637.1398708483,"022 Valdez Freeway
Shannonstad, MA 34534"
2042,87521.72495042914,6.711376984704911,6.392362916537828,2.74,60214.99307617839,1751207.9906187924,"52106 Bradley Ferry Suite 244
Chasechester, NJ 96162-4379"
2043,80238.1589068041,6.062499535674707,9.146607256575345,7.04,67252.78034981804,1857436.5834636858,"9188 Morris River
Millerside, MT 60924"
2044,87396.13754530813,5.856150834030882,9.06907608514955,5.09,32113.238979673817,1558282.6795886888,"069 Mary Mission Suite 064
Karenchester, ME 18824-1236"
2045,73499.58504010014,6.63469444051704,7.345499368073736,7.01,72142.53501677881,1552308.2214248097,"4680 Kristina Bridge
Marquezville, MN 20305"
2046,115589.3527466498,4.879588761978376,7.620469555377365,3.49,39464.746668389766,1603064.8863481034,"37233 Reed Tunnel
Williamsport, MS 62923-6005"
2047,98344.31592810832,7.214429266339141,7.773672760966355,4.77,60461.13398812182,2063861.1301252746,"628 Edwin Points
Port James, OK 42229-3818"
2048,94232.95840855011,5.049773814303369,5.33869196130356,4.69,59528.48928563122,1333071.2641158556,"946 Romero Junction Apt. 325
Lake Annette, ME 12933"
2049,83246.7970877345,4.879431897543991,6.8820364712824595,4.55,33724.041685207674,911174.6330933367,"363 Smith Road
West Allison, NY 64334"
2050,74698.35499694647,7.351407184848602,6.901121602233452,2.72,59413.485551254445,1535174.4641155258,"51858 Martinez Glens
Lisamouth, UT 55482-2907"
2051,80727.34859519012,5.53522446664201,6.273381119866531,2.37,40515.30036156789,1188377.4757078874,"39114 Hannah Estate Suite 569
South Danielton, GU 39533"
2052,71857.258948436,7.108602830781408,6.428398075546403,4.9,59409.602143200726,1532180.8421206526,"1725 Allen Dale Suite 239
Elizabethbury, GU 83239"
2053,90005.34267383881,6.489902977837503,6.522240314210091,3.58,75271.51827535508,1727143.8476566097,"771 Murray Spring Apt. 685
Bennetttown, MI 95170-5129"
2054,95682.77950969593,4.214881088784627,6.844618790448617,4.98,36367.6008599162,965184.1038289056,"8184 Thomas Field Apt. 834
South Sherrystad, PW 74340"
2055,61456.46308918365,6.299621759044143,7.128717870477851,3.79,56693.151126005745,1253975.7747919064,"166 Alejandro Ways
North Stephanieton, NH 35401-1503"
2056,90348.81771808302,6.360318140157999,9.735920243112185,3.62,62119.17014628174,2096948.7616182324,"5752 Kimberly Run
South Seth, GU 83042-8433"
2057,92739.39872085836,5.728187530459325,6.84918802508404,4.59,21992.938142584786,1061804.0876299369,"3178 Thompson Wells
West Valeriebury, CT 94570"
2058,91055.3430360009,5.337987631890582,6.621561704758067,3.74,63782.37889992612,1668171.4778735987,"599 Rollins Port
North Justinburgh, WY 70184"
2059,82903.00859492997,5.198045131384056,7.571251316075699,3.66,43035.394298762774,1268001.2220222943,"11929 William Plaza
Mullinsland, NE 97750"
2060,82235.10742564616,4.67307254330114,6.386604146721563,4.97,62036.01410132917,1156799.2815473843,"06367 George Underpass
Hubbardfort, TX 32436"
2061,85198.18206581433,5.738713410566309,8.282146387284882,3.56,51183.48869851662,1273067.5919880734,"613 Stephenson Motorway Suite 485
North Diane, TX 13834"
2062,83976.51199296727,4.687251430168264,6.14849196103884,2.44,63480.40386292749,1166018.9551394721,"PSC 9208, Box 7434
APO AE 49176"
2063,121385.4127329001,6.49369444722204,5.925173195784507,2.59,57510.32691110652,2226105.5342737976,"06374 Martin Passage
New Shawnland, KS 59839-6569"
2064,97082.73790656956,5.853378434227187,6.87678499125038,5.06,72567.88033952676,1777480.8478155457,"PSC 7494, Box 2912
APO AE 17450-9053"
2065,90695.49211880627,5.98494428999426,6.047512655267597,3.61,51742.6926681867,1234843.9140550506,"899 Aguirre Corner Apt. 026
Brownborough, AR 91532"
2066,105937.45054912886,7.405732445094714,10.459962212703308,3.89,44697.27079765357,2665772.2591582085,"34645 Brandy Station
Salinasport, MO 74104"
2067,118991.06419265909,5.480413721929773,5.177281341407972,4.81,64453.79095661093,2101620.733874963,"532 Coleman Hollow Apt. 140
Sandovalberg, AK 63927-0427"
2068,81941.74667613157,8.115257230956049,6.88267156626537,3.57,51902.13336900531,1765855.517191909,"944 Leonard Green
Mckinneyberg, MI 33444"
2069,99139.55045707453,6.762301715553411,8.395926373257502,6.12,60557.53496611805,2220565.8514850936,"530 Dwayne Via
Montgomeryport, FL 60457-2198"
2070,107086.78691930177,7.558241658495709,7.602906820351449,4.74,87543.03175832322,2561544.7703989525,"57221 Joseph Extension
Port Peggyborough, GU 56078-8564"
2071,107273.86890760332,5.656779722524019,7.338804504712323,6.92,74061.31140357892,2126904.5075204056,"734 William Turnpike Apt. 785
Davidberg, RI 99205-7061"
2072,81729.99889670957,5.854912797974532,9.539183427554645,7.08,92134.65759168775,2068650.9906496205,"30241 Webster Route
Estradaborough, NH 40106"
2073,97194.29674676814,7.849666974152134,5.852046859737869,2.56,76360.98683000932,2348100.8872866435,"99091 Mosley Station
Lewisside, KY 57953"
2074,93469.40246178787,5.535371327781356,4.993476529623881,2.55,83558.55584788539,1480373.653646795,"510 Erik Track Apt. 093
Padillastad, MA 37207-5431"
2075,104016.13803780553,5.533353716364619,6.1606667835267395,2.54,63666.03316589704,1620373.1123249098,"467 Sierra Trace Suite 724
South Adamchester, IN 71539-7488"
2076,112951.42288821857,6.802140467148524,5.681130027962222,3.87,40149.528317896584,1829260.9393897431,"08588 Brenda Junctions
Ingramburgh, MO 23967-1554"
2077,101559.2500846001,6.112121248404394,7.190325832769877,3.96,51564.323394190644,1782079.5051772469,"27677 Soto Underpass Suite 189
South Carla, IN 62296"
2078,97926.5979594044,4.6100310903908595,6.742724016505246,4.77,93818.93679821647,1940278.4264736203,"34796 Conrad Street
Melissaville, MP 94430-9181"
2079,88756.09008439466,4.18710822821628,6.211655899194345,2.46,57510.075913729575,991109.3089243661,"Unit 5207 Box 8213
DPO AP 65091-3577"
2080,115041.87990258004,5.456303734299967,7.515970335091959,6.18,54674.0457349521,2168982.5274744453,"PSC 8780, Box 7310
APO AE 82682"
2081,83526.87090131374,5.188267365932681,7.451268310011014,7.01,48917.66155195233,1228574.5138980155,"5219 Ray Lights
Kellershire, NJ 68873-7542"
2082,80547.90823479662,5.748592351976757,5.7583147616974735,4.75,53580.78678504315,1136846.445124408,"29222 Smith Rest
Michelletown, MS 57014-3973"
2083,102601.43457063368,5.225310858574668,6.478866907648839,4.81,50760.56451284345,1404222.1789153973,"393 Edward Falls Suite 016
West Steveville, GU 02435"
2084,98164.73570667436,3.538224994584916,5.825989869401202,2.49,73912.11525424942,1363709.1216526772,"65670 Jerry Ridges
West Linda, IA 67283"
2085,71900.77127616663,5.813119828607665,6.230746193704051,2.69,64215.13758428294,1074563.6095220388,"00347 Donald Cliff Apt. 813
Port Kimberlyland, AR 23707"
2086,105301.57472791901,5.119889736785373,7.603129511047744,3.48,58085.18072741791,1799626.5588451691,"22992 Gonzales Crossroad Suite 385
Port Jacobport, AS 35161"
2087,83575.84276531576,6.372860793920104,6.898812884481105,5.01,44827.61617684487,1335504.9599754266,"5049 Emily Roads
New David, MS 50520-8538"
2088,97736.529224724,6.957553008145052,7.04393380429547,2.31,94067.35190484131,2520328.180598292,"11627 Robert Turnpike
Frankview, WI 66018"
2089,103225.44421265619,3.9573887554663276,8.639283880558489,7.1,43080.33997538064,1333043.2537753428,"0569 Reed Gateway Suite 278
Mcmahonport, IA 99324-3105"
2090,66804.88625075246,4.381348023117993,7.961022589273596,3.92,45126.5562168547,773262.0122758507,"57320 Timothy Summit Suite 813
Jonathanview, SD 71285-5217"
2091,117791.01632870406,5.156800120653227,6.535909629388635,5.0,47398.358247131626,1780961.7972673008,"8946 Amanda Groves
North Jasonfurt, OR 67994-4423"
2092,47716.04155768387,6.727763699822917,8.011454645571627,7.2,34307.62713979052,584131.0585933949,"652 Stanton Island
Adamsview, VA 56957-9960"
2093,84330.66852063584,7.050296035967825,7.734642020262896,3.56,53082.50052118946,1629367.9402071063,"6228 Cristina Walk
Collinsstad, RI 77748"
2094,98169.24181485552,6.076748696240938,8.259841269350622,7.3,42722.1540849815,1751404.3209352256,"68561 Guzman Pike
East Sophiamouth, SD 27058"
2095,95745.80285144156,5.002984320323486,6.747625690925783,4.63,69415.79406265198,1635114.0871514783,"319 Leah Way
New Kimberlyborough, DE 67521"
2096,87838.07639112035,4.908493706521164,8.589882928848843,3.65,90712.1445865327,1916585.340561142,"008 Hanson Circles Suite 611
Lake Timbury, TX 85722"
2097,98234.3817205208,6.355916038104438,6.800062454242381,2.38,65184.84469390888,1967254.9225871945,"517 Padilla Via Suite 659
Lake Christopher, GA 09246"
2098,74143.92651853067,3.9074777633511553,8.2244849068494,7.03,87371.94744245439,1354916.8506535382,"825 Walsh Estate Apt. 155
Lake Allen, MT 72047"
2099,98104.64788566144,5.426121786018148,6.627085707866936,4.94,56023.81520181609,1674489.9943835908,"35199 Avery Turnpike
Colonport, LA 95955-3267"
2100,104922.54911746502,5.552641631218884,9.094348193112937,6.92,88797.37460639319,2585133.1912410813,"81498 James Keys Suite 246
Chambersshire, ME 69563"
2101,92667.38111261715,4.305882117973194,6.8468686416375855,4.54,59579.95051185113,1039795.0885462523,"40506 Patricia Streets Suite 594
North Joshua, NJ 70635"
2102,101984.28321838955,6.645358208004103,6.940178711527442,3.55,92841.1320781626,2357621.92892108,"130 Browning Union
West Latoya, CO 81571-8710"
2103,74256.42462791588,5.470114429651798,4.74173540834636,2.71,40002.40509242996,640879.9730741776,"1567 Larson Lakes
Alvarezview, MT 72082"
2104,109840.42237779875,5.238609069277535,7.1432481261871,2.7,54813.345981629405,1723190.500867216,"6477 Cunningham Manor
South Thomasshire, OR 14654"
2105,72273.04731200237,7.466197063979218,6.8723827016609285,2.56,88110.7085506345,1709679.7263209028,"USCGC Johnson
FPO AP 08459-0719"
2106,81819.01790542883,4.766964202036877,6.056102617701808,4.93,59820.21557512841,948987.0317069396,"6317 Walsh Key
Rachelbury, WY 60943"
2107,82646.82479630447,5.9348984556049595,8.740561478478085,4.58,63348.48747679947,1727256.5843940997,"9423 Paige Unions Apt. 551
Valeriebury, AZ 96799-4795"
2108,79584.0160862905,6.2976366930311904,8.990880541642834,7.17,106289.41729876437,2079240.8185414996,"0309 Kaylee Springs
Joelhaven, MA 29639"
2109,96490.03499681893,5.573317497335119,6.945902239788218,2.42,88454.58543631571,1752727.0758892784,"Unit 3582 Box 2159
DPO AA 10955"
2110,103286.82099956438,4.127358318097145,6.681932788828938,2.71,53087.34013351948,1323995.3831679807,"459 Foley Parkways Apt. 307
Andrewtown, KY 41233"
2111,115534.2620860045,5.727491931661862,6.5487031141457255,2.81,72515.6183663325,1972876.7852176079,"9891 Jon Crest
North Kevin, AZ 87146"
2112,87474.57564641543,6.9437612933386825,6.005466351264275,2.55,64915.36378249285,1621476.3372591438,"9722 Daniels Haven Suite 025
Lake Jennifer, DC 85154"
2113,87049.66022277958,7.132098716518768,6.6893188615317944,3.87,28149.94664949547,1177845.0468791658,"770 Kenneth Avenue
Anthonymouth, IN 34062"
2114,91723.46068513698,6.624295673437761,6.611157807605022,2.7,52940.46893321163,1564016.9857230072,"48027 Gomez Court
Charlesberg, OH 33137"
2115,83489.55546581226,6.296046251599837,7.8269949064153685,3.62,77508.92191780826,1788502.4677484566,"8553 Donald Avenue
Bakerville, SD 40866"
2116,69172.58276378013,4.921121037125845,6.156796046916833,2.66,29961.931057286325,597280.34506071,"2696 House Spur
Brittanyshire, NJ 19481-7658"
2117,89205.65740320853,4.750531333985335,9.239711432481492,5.9,43890.04193325453,1610032.0212758693,"08132 Paula Mountain Suite 428
North Tyler, IL 81930"
2118,108490.6579228483,5.705140080040786,7.004752564122697,4.9,40514.38830052956,1702698.654942149,"61104 Cruz Expressway Suite 446
Donaldberg, NH 44190"
2119,82760.16666452197,5.824746002490255,6.962402272514915,2.84,63937.34605858371,1445054.1294470772,"68508 Hall Canyon Apt. 405
Jonathanbury, MI 18677-2405"
2120,108448.22234877363,5.597884561580197,4.391485486430609,4.67,52429.71583881919,1429725.3074414164,"Unit 3247 Box 3138
DPO AP 57852-8508"
2121,98193.59790213166,6.082787057609533,7.543410490609842,4.57,38841.862846769545,1621599.310433202,"2611 Christine Road
Nicoleport, VT 37604-0248"
2122,99717.71375109302,4.882336405258935,7.571778717528356,7.28,78892.89090143678,2010410.7174899895,"45752 Nelson Glen Suite 166
Manningside, MA 58972"
2123,86551.28955294129,5.292589595805418,6.779875397192163,3.47,32362.994006834342,948109.9873953972,"6902 Rodriguez Flats
Port Tylermouth, KS 00622-4564"
2124,87940.24848277173,7.735463353136829,7.021289392271088,2.51,73789.94874059512,2099067.786301182,"71899 Cole Throughway Apt. 835
North Wendymouth, FM 73767"
2125,101082.3031310517,5.957346456725272,8.448634713314355,4.58,71111.60983708252,2097323.350942711,"746 Steele Terrace Suite 937
Hughesborough, MS 51862"
2126,94005.95972782062,4.314465165358295,5.636898312387833,2.64,58968.99801935492,995156.9517859305,"Unit 6663 Box 8817
DPO AE 57810"
2127,112579.31150767043,6.642630250904171,7.313674368026861,3.66,68867.78749724315,2205821.673213829,"USCGC Martinez
FPO AP 67990-6855"
2128,87755.65092174406,6.072157853108966,6.908709051433522,3.54,37216.46507696731,1274210.1156326074,"389 Luna Squares Apt. 797
East Russellmouth, AL 36775-2638"
2129,105250.73439323688,5.3500694669852145,6.484514820167608,4.77,56777.20975022141,1517907.3603846035,"1162 Michelle Green
Cheyennechester, NM 45297-5228"
2130,96337.25258329195,6.101369077809601,8.317785017839276,4.79,31344.395741509095,1294604.7076427687,"USCGC Gomez
FPO AA 97030"
2131,98236.85796813085,5.651534264294919,6.6477678725144225,2.43,61347.87445046041,1659443.1939325451,"3960 Bush Walks
Kimville, TX 38356-9719"
2132,103856.43767420089,5.518287809408107,7.460029762016078,6.0,68942.58873965353,2143903.589921255,"2669 Karen Square Apt. 062
New Jennifermouth, PR 19498"
2133,101396.36904853917,4.726997295807821,8.652776276703117,3.71,67100.37864823955,2084248.6743789578,"216 Oliver Keys
Zamorafurt, GU 66579"
2134,103223.24275661899,5.185483608006216,7.6932461586420375,3.65,47795.42200785084,1708703.6286334863,"Unit 8133 Box 6709
DPO AE 86310-8698"
2135,95765.95440837934,6.290596001223308,7.15949247545345,3.78,65562.5816935106,1764576.4868110968,"72667 Timothy Flat Apt. 173
Robinsonmouth, GU 99851-4011"
2136,94053.26792042702,4.538153581294623,6.264555753967108,4.83,88441.17317511098,1700422.5085109335,"47143 Terry Plain
Karenfort, AL 41285-0143"
2137,103294.63312366695,5.398719265292381,6.343528523812775,5.03,35055.98682176405,1619819.8859155446,"231 Michelle Falls
Williamsfort, AR 04033-9918"
2138,108482.45092554521,6.598069781855766,7.239747939882043,7.03,50302.06007623696,1908347.3874278888,"24628 Gray Curve
Kirkshire, WY 39107"
2139,76362.35639523031,5.561513292276471,8.068454845917666,5.86,72328.9240309651,1611102.8891229425,"736 Tara Dam Suite 886
Port Katelynchester, LA 57144-8259"
2140,92668.56539092008,6.354384018183476,7.565815716090519,4.89,67202.50606920861,1894129.41951774,"31028 Smith Springs Suite 877
South Jeffreychester, WI 94105-9295"
2141,102979.5084500794,5.078365924211109,6.526179630251824,4.58,59833.68112633019,1710366.9361001812,"8088 Miller Plains
Mollyport, AK 44811-8095"
2142,94961.4004953582,5.694441227345266,5.863169361719541,2.78,40365.86534979527,1151422.69356973,"538 Roger Circle Apt. 824
Juarezport, OR 83733"
2143,72397.65530138639,5.020820154001656,6.3333702123720546,3.63,51576.75663726558,736639.6151818035,"PSC 9663, Box 0897
APO AA 89838"
2144,86182.51603317617,6.283664117814791,6.539464219989816,2.38,57539.49140959551,1414629.0606714026,"759 Oneal Crescent
Colleenport, NM 31592-5032"
2145,88942.08102646536,5.616051742875274,6.330044923937826,3.53,60616.96690133081,1437458.7000070044,"280 David Viaduct
New Laurenbury, GA 91091-4353"
2146,84717.36615144326,7.149060286304864,8.014405877385627,4.88,73032.61712489568,2043164.373994899,"23837 Kayla Lodge
North Susan, ID 23300"
2147,107759.50888035151,4.595442015382701,6.997649940606985,4.9,73321.74230878388,1835787.8609775067,"91640 Christina Islands Suite 013
Jillstad, IA 21280-8165"
2148,97892.29731238916,5.541608859550967,6.829891140714631,4.88,68649.01957343669,1586941.4304315161,"2248 Bell Isle
Christinaburgh, OK 79572"
2149,84351.30584901678,5.7014568559636105,7.138250113273502,5.09,50218.109864929225,1315482.6027607545,"88935 Thomas Ports Apt. 639
East Kimberly, MS 36461"
2150,79110.39637931682,5.049954774763998,7.882685877155343,6.13,43202.1177570406,891699.1007319802,"USNS Johnson
FPO AA 60918"
2151,90201.75813310799,6.230604918529796,6.2106191232987635,4.83,52487.82820877194,1527747.874869416,"6245 Steven Alley Suite 766
New Manuel, NE 20516-7507"
2152,78677.40514675356,5.420832112364947,8.30526584748626,5.99,53953.73670437029,1370059.1383230363,"005 Robin Road Apt. 246
Port Larrychester, NE 24085-7161"
2153,104903.93400147007,4.109774315955775,7.640488641222226,6.0,69866.42267546621,1768652.923455664,"379 Williams Loop Apt. 647
Port Staceyberg, VA 40911-0337"
2154,92172.17243756322,6.795367533254203,6.754629197816217,4.57,79976.11437928845,1831750.6832529244,"2707 Kaiser Summit
Port Jason, MN 67672"
2155,84380.76671756477,5.363416530359231,6.751932558978105,2.81,23452.372390692835,712132.9425499361,"12649 Cindy Parkway
South Joseph, CT 07688-3813"
2156,113964.58246209638,4.4154979085958574,6.645407887162687,4.97,38967.351887356774,1574875.822995058,"0191 Danielle Park Suite 342
Matthewmouth, ND 66877"
2157,110449.57151681773,5.1727083953078274,5.831927539752577,2.68,67552.12566926552,1824285.1348897638,"298 Edwards Village Apt. 878
East Jeffreyshire, OH 06998-9930"
2158,92215.05115724514,5.7265636044828705,5.455769180049109,4.62,58661.488205622154,1463405.9210781634,"6322 Jensen Overpass
Port Seth, UT 98405-6588"
2159,84648.31212006591,6.055565286850185,5.0019814289186275,2.37,73027.11126694891,1387349.5739304137,"3488 Marshall Summit
Warnerport, CT 34831-0820"
2160,89704.691991107,4.087379789207538,6.986844425005103,3.44,47731.45515567544,1022135.1174409526,"340 Peggy Village Suite 573
Tammyview, TX 20289"
2161,99952.31835228037,5.990496679966447,6.987041628202341,3.62,47527.96953868661,1743389.9077528822,"8904 Morales Crossroad
South Deborahmouth, MA 50627"
2162,83484.76555622763,4.5097273826889985,7.660147076930281,3.9,66351.21066067796,1011034.5682431026,"286 Allen Common Apt. 060
North Katelynmouth, OH 14510"
2163,90529.95339824009,6.667384632301636,7.326100454318231,5.73,53500.261630231944,2001305.0455806036,"68740 Jason Parkways Apt. 313
Jasmineland, UT 82929-2936"
2164,94860.63555969112,4.933885105427117,5.417722007839944,4.57,31807.179943735766,960388.971660724,"94998 Castro Mill
Richardmouth, PA 16381-9282"
2165,81760.78050401053,5.22760697036353,5.8596413731658945,4.72,65193.573720378474,1010287.530524148,"14496 Alexander Lakes
Port Darren, IL 51842-5682"
2166,87117.70467790053,7.101665876495537,7.7696444365203305,3.55,37941.90218303514,1470352.9130215212,"5299 Rodriguez Springs Apt. 297
Castillohaven, RI 44975-9034"
2167,79301.02392968355,6.029023639568178,6.672383093194823,2.78,55249.1305106142,1160533.5183096037,"528 Nancy Points
Lake Edward, FM 85808"
2168,59531.19239638608,6.019763732316374,8.507533328293565,3.47,91955.06691438609,1747729.0092061153,"738 Sue Forks Suite 386
Lake Katherineville, MI 07940-4286"
2169,70872.66140533159,6.499978276809413,9.067759623610645,3.64,44735.485839423825,1527434.8190278776,"246 Anderson Circles
Sarahshire, TN 88894-1090"
2170,77581.44830525374,5.28671481442458,7.810706162535504,7.14,59219.66521714688,1232470.2112823664,"4667 Brandon Lights Apt. 706
North Loriside, HI 90662"
2171,90514.54525688209,5.5877625866284415,8.386862830441112,3.86,82691.57535109167,1862773.5787334375,"PSC 4208, Box 3441
APO AA 84455"
2172,96492.32595368515,6.137865124903076,7.022917897948048,3.96,97677.38209919017,2144931.3076776234,"824 Katherine Creek
Lake Leslie, KY 06569-7910"
2173,67192.48410442253,4.103149871934009,8.166678468037073,4.58,111325.14392401568,1519164.4407170045,"79390 Scott Flat
Wongbury, SC 60268"
2174,84869.9651736697,6.10626686990018,6.456288590635855,3.9,58410.10729047966,1524269.1392161807,"524 Patrick Heights Suite 522
Lewisport, VA 82776"
